address,price,beds,baths,area,zpid,statusType,statusText
"5746 Holmes Ave, Los Angeles, CA 90058",475000,4,4.0,1,20614706,FOR_SALE,Multi-family home for sale
"1244 Nadeau St, Los Angeles, CA 90001",569900,2,2.0,772,20943720,FOR_SALE,House for sale
"2508 Saturn Ave, Huntington Park, CA 90255",899999,5,4.0,2288,21074241,FOR_SALE,Multi-family home for sale
"696 E 51st St, Los Angeles, CA 90011",650000,3,2.0,1157,20613144,FOR_SALE,House for sale
"1229 E 89th St, Los Angeles, CA 90002",550000,3,1.0,939,20953926,FOR_SALE,House for sale
"1947 E 74th St, Los Angeles, CA 90001",495000,2,1.0,948,20942376,FOR_SALE,House for sale
"4905 Morgan Ave, Los Angeles, CA 90011",525000,2,2.0,985,20615016,FOR_SALE,House for sale
"9240 Hooper Ave, Los Angeles, CA 90002",649000,3,2.0,1542,20957229,FOR_SALE,House for sale
"2565 Sale Pl, Huntington Park, CA 90255",799000,6,4.0,1791,21023984,FOR_SALE,Multi-family home for sale
"632 E 87th Pl, Los Angeles, CA 90002",700000,3,2.0,1503,20953033,FOR_SALE,House for sale
"8763 S San Pedro St, Los Angeles, CA 90003",575000,2,3.0,1660,135901610,FOR_SALE,House for sale
"1141 E 84th Pl, Los Angeles, CA 90001",700000,4,2.0,1706,20944149,FOR_SALE,Multi-family home for sale
"2485-2485 Cass Pl, Huntington Park, CA 90255",759988,3,2.0,1442,451378880,FOR_SALE,House for sale
"6601 Miramonte Blvd, Los Angeles, CA 90001",740000,5,3.0,2312,20932758,FOR_SALE,House for sale
"7012 Malabar St, Huntington Park, CA 90255",715000,6,4.0,2506,21074242,FOR_SALE,Multi-family home for sale
"6504 S Central Ave, Los Angeles, CA 90001",700000,4,3.0,4053,135880046,FOR_SALE,Multi-family home for sale
"1008 E 51st St, Los Angeles, CA 90011",650000,4,2.0,1296,20613741,FOR_SALE,House for sale
"6100 Rugby Ave UNIT 105, Huntington Park, CA 90255",430000,2,2.0,952,21073197,FOR_SALE,Condo for sale
"8471 Zamora Ave, Los Angeles, CA 90001",575000,2,1.0,940,20944286,FOR_SALE,House for sale
"939 S Broadway APT 505, Los Angeles, CA 90015",499000,1,1.0,760,2084248046,FOR_SALE,Condo for sale
"1348 E Vernon Ave, Los Angeles, CA 90011",2495000,17,12.0,5927,20615198,FOR_SALE,Multi-family home for sale
"1100 S Hope St APT 407, Los Angeles, CA 90015",575000,1,1.0,860,79976180,FOR_SALE,Condo for sale
"629 Traction Ave APT 102, Los Angeles, CA 90013",829000,2,2.0,1280,79795936,FOR_SALE,Condo for sale
"889 Francisco St UNIT 710, Los Angeles, CA 90017",600000,1,1.0,750,250347156,FOR_SALE,Condo for sale
"939 S Broadway #605, Los Angeles, CA 90015",580000,1,1.0,760,447897909,FOR_SALE,Condo for sale
"939 S Broadway UNIT 304, Los Angeles, CA 90015",619000,1,1.0,750,2055034046,FOR_SALE,Condo for sale
"812 S Spring St #2, Los Angeles, CA 90014",990000,1,2.0,1640,333363993,FOR_SALE,Condo for sale
"100 S Alameda St UNIT 428, Los Angeles, CA 90012",788888,2,2.0,1186,82816603,FOR_SALE,Condo for sale
"400 S Broadway Ave #3109, Los Angeles, CA 90013",888000,1,1.0,652,446393972,FOR_SALE,Condo for sale
"1100 S Hope St APT 1009, Los Angeles, CA 90015",679990,1,1.0,1132,79976184,FOR_SALE,Condo for sale
"215 W 7th St APT 803, Los Angeles, CA 90014",465000,1,1.0,707,82882139,FOR_SALE,Condo for sale
"900 W Olympic Blvd UNIT 44F, Los Angeles, CA 90015",1795000,2,3.0,2240,119679095,FOR_SALE,Condo for sale
"877 Francisco St APT 708, Los Angeles, CA 90017",599000,1,1.0,852,455816351,FOR_SALE,Condo for sale
"645 W 9th St APT 337, Los Angeles, CA 90015",538000,1,1.0,910,89148348,FOR_SALE,Condo for sale
"1409 E 41st Pl, Los Angeles, CA 90011",700000,2,1.0,1176,20620443,FOR_SALE,House for sale
"1155 S Grand Ave APT 1116, Los Angeles, CA 90015",995000,1,2.0,1400,89150408,FOR_SALE,Condo for sale
"215 W 7th St APT 411, Los Angeles, CA 90014",349000,1,1.0,680,82584543,FOR_SALE,Condo for sale
"889 Francisco St UNIT 2611, Los Angeles, CA 90017",619000,1,2.0,890,250346975,FOR_SALE,Condo for sale
"215 W 7th St APT 1108, Los Angeles, CA 90014",579000,1,1.0,860,82868015,FOR_SALE,Condo for sale
"655 S Hope St UNIT 1605, Los Angeles, CA 90017",868000,2,2.0,1100,333363752,FOR_SALE,Condo for sale
"889 Francisco St UNIT 2601, Los Angeles, CA 90017",676000,1,2.0,780,250346162,FOR_SALE,Condo for sale
"917 E 42nd St, Los Angeles, CA 90011",799900,5,3.0,1402,20619796,FOR_SALE,Multi-family home for sale
"3721 S San Pedro St, Los Angeles, CA 90011",2250000,16,16.0,5986,20622198,FOR_SALE,Multi-family home for sale
"400 South Broadway, Los Angeles, CA 90013",690000,1,1.0,752,328563122,FOR_SALE,New construction
"416 E 31st St, Los Angeles, CA 90011",720000,3,1.0,1020,20621821,FOR_SALE,House for sale
"900 W Olympic Blvd UNIT 33J, Los Angeles, CA 90015",1999000,2,3.0,2050,119678340,FOR_SALE,Condo for sale
"900 W Olympic Blvd UNIT 27B, Los Angeles, CA 90015",1899000,2,3.0,1900,119676777,FOR_SALE,Foreclosure
"889 Francisco St UNIT 1010, Los Angeles, CA 90017",695000,1,1.0,760,246811298,FOR_SALE,Condo for sale
"2922 Maple Ave, Los Angeles, CA 90011",1299000,10,14.0,4412,135543184,FOR_SALE,Multi-family home for sale
"400 South Broadway, Los Angeles, CA 90013",825000,1,1.0,825,331473449,FOR_SALE,New construction
"900 W Olympic Blvd UNIT 34J, Los Angeles, CA 90015",1900000,2,3.0,2060,119677642,FOR_SALE,Condo for sale
"527 Molino St UNIT 213, Los Angeles, CA 90013",699000,1,1.0,910,125270527,FOR_SALE,Condo for sale
"530 S Hewitt St UNIT 541, Los Angeles, CA 90013",850000,1,1.0,1300,333348703,FOR_SALE,Condo for sale
"849 S Broadway #1108, Los Angeles, CA 90014",855000,1,1.0,1030,2070130784,FOR_SALE,Condo for sale
"1526 E 1st St, Los Angeles, CA 90033",3300000,2,10.0,6265,2104535080,FOR_SALE,Multi-family home for sale
"847 E 24th St, Los Angeles, CA 90011",1200000,12,8.0,3906,456395040,FOR_SALE,Multi-family home for sale
"889 Francisco St UNIT 709, Los Angeles, CA 90017",769000,1,2.0,1053,250346943,FOR_SALE,Condo for sale
"901 E 42nd St, Los Angeles, CA 90011",949000,7,6.0,2200,20619798,FOR_SALE,Multi-family home for sale
"1217 E 22nd St, Los Angeles, CA 90011",2400000,17,17.0,5536,443131099,FOR_SALE,New construction
"1350 E 43rd St, Los Angeles, CA 90011",665000,3,3.0,1668,20620268,FOR_SALE,Multi-family home for sale
"1304 N Fries Ave, Wilmington, CA 90744",699999,8,4.0,1676,21295341,FOR_SALE,Multi-family home for sale
"1353 Lakme Ave, Wilmington, CA 90744",900000,4,3.0,2174,21296645,FOR_SALE,House for sale
"1607 Ravenna Ave, Wilmington, CA 90744",750000,4,2.0,1506,21296162,FOR_SALE,House for sale
"1627 Broad Ave, Wilmington, CA 90744",829000,4,3.0,1764,21296579,FOR_SALE,Multi-family home for sale
"1119 E Colon St, Wilmington, CA 90744",579900,2,1.0,836,21298467,FOR_SALE,House for sale
"333 W D St, Wilmington, CA 90744",950000,12,4.0,3240,21295141,FOR_SALE,Multi-family home for sale
"1610 N Fries Ave, Wilmington, CA 90744",795000,4,2.0,2718,21296050,FOR_SALE,House for sale
"908 McFarland Ave, Wilmington, CA 90744",749000,5,3.0,1600,21297667,FOR_SALE,Multi-family home for sale
"1526 Lakme Ave, Wilmington, CA 90744",740000,4,2.0,1096,21296800,FOR_SALE,House for sale
"939 Via Camino 7, Wilmington, CA 90744",829000,3,3.0,2394,451416629,FOR_SALE,Townhouse for sale
"1603 Lagoon Ave, Wilmington, CA 90744",1230000,8,4.0,2660,21296135,FOR_SALE,Multi-family home for sale
"1311 E Pacific Coast Hwy #2, Wilmington, CA 90744",785000,4,2.0,1520,452695694,FOR_SALE,Multi-family home for sale
"1435-1437 E Colon St, Wilmington, CA 90744",974800,5,2.0,1475,2071215565,FOR_SALE,House for sale
"1319 E Colon St, Wilmington, CA 90744",625000,4,2.0,1628,21298418,FOR_SALE,Foreclosure
"1405 Lagoon Ave, Wilmington, CA 90744",759000,3,3.0,1476,21296484,FOR_SALE,Multi-family home for sale
"1610 Broad Ave, Wilmington, CA 90744",620000,2,1.0,768,21296681,FOR_SALE,House for sale
"1210-1212 E Cruces St, Wilmington, CA 90744",799999,8,4.0,1687,457127278,FOR_SALE,Multi-family home for sale
"939 Vreeland Ave LOT 19, Wilmington, CA 90744",450000,,,,450875562,FOR_SALE,Lot / Land for sale
"122 E East St, Wilmington, CA 90744",650000,0,0.0,0,446745018,FOR_SALE,House for sale
"329 W Ross Pl, Wilmington, CA 90744",929000,,,3270,451118170,FOR_SALE,Multi-family home for sale
"203 W Opp St, Wilmington, CA 90744",2145000,,,6424,2061719107,FOR_SALE,Multi-family home for sale
"323 W Ross Pl, Wilmington, CA 90744",929000,,,3270,441812925,FOR_SALE,Multi-family home for sale
"235 E Anaheim St, Wilmington, CA 90744",1025000,,8.0,4392,2067968233,FOR_SALE,Multi-family home for sale
"315-315 W Cedar St, Compton, CA 90220",270000,2,1.0,874,457012980,FOR_SALE,Foreclosure
"2035 N Grandee Ave, Compton, CA 90222",480000,3,1.0,572,20998616,FOR_SALE,House for sale
"2623 E 127th St, Compton, CA 90222",305000,2,1.0,764,21003155,FOR_SALE,House for sale
"522 W Cherry St, Compton, CA 90222",530000,2,2.0,960,21002134,FOR_SALE,House for sale
"12400 S Wilmington Ave, Compton, CA 90222",595000,2,1.0,920,21000165,FOR_SALE,House for sale
"412 W Pear St, Compton, CA 90222",550000,3,1.0,912,58498024,FOR_SALE,House for sale
"1013 W 138th St, Compton, CA 90222",589000,3,1.0,1092,20997735,FOR_SALE,House for sale
"2203 N Slater Ave, Compton, CA 90222",998000,5,4.0,3125,20997664,FOR_SALE,House for sale
"908 W 132nd St, Compton, CA 90222",489000,2,1.0,808,20998504,FOR_SALE,House for sale
"1319 E 142nd St, Compton, CA 90222",659900,4,2.0,1337,20996905,FOR_SALE,House for sale
"1624 E 109th St, Los Angeles, CA 90059",974900,48,24.0,2949,20969382,FOR_SALE,Multi-family home for sale
"603 N Grandee Ave, Compton, CA 90220",849900,5,3.0,2460,21004487,FOR_SALE,House for sale
"9514 Juniper St, Los Angeles, CA 90002",575000,3,2.0,1140,20955496,FOR_SALE,House for sale
"9712 S San Pedro St, Los Angeles, CA 90003",469000,2,3.0,1429,135909429,FOR_SALE,Multi-family home for sale
"9801 Grandee Ave, Los Angeles, CA 90002",625000,16,12.0,5897,20956605,FOR_SALE,Multi-family home for sale
"10605 Compton Ave, Los Angeles, CA 90002",360000,1,1.0,1323,455765860,FOR_SALE,House for sale
"2030 N Salinas Ave, Los Angeles, CA 90059",595000,2,1.0,832,20991365,FOR_SALE,House for sale
"2714 109th St, Lynwood, CA 90262",579900,2,1.0,1180,21009904,FOR_SALE,House for sale
"1766 E 105th St, Los Angeles, CA 90002",480000,2,1.0,646,20967209,FOR_SALE,House for sale
"2522 E 131st St, Compton, CA 90222",557700,2,1.0,616,21002949,FOR_SALE,House for sale
"917 W 130th St, Compton, CA 90222",600000,3,2.0,1560,20998273,FOR_SALE,House for sale
"10818 Willowbrook Ave, Los Angeles, CA 90059",399000,14,10.0,2700,450129464,FOR_SALE,Multi-family home for sale
"10424 Graham Ave, Los Angeles, CA 90002",999000,7,6.0,2564,457019906,FOR_SALE,Multi-family home for sale
"2279 Santa Ana Blvd S, Los Angeles, CA 90059",685000,4,3.0,1843,456671163,FOR_SALE,House for sale
"825 Sweetbay Ln, Los Angeles, CA 90059",799999,3,3.0,1784,325799829,FOR_SALE,Condo for sale
"11014 Willowbrook Ave, Los Angeles, CA 90059",594000,3,2.0,1714,456080804,FOR_SALE,Multi-family home for sale
"318 E 142nd St, Los Angeles, CA 90061",650000,3,2.0,1510,20990259,FOR_SALE,House for sale
"1954 E 112th St, Los Angeles, CA 90059",499900,2,2.0,655,20968004,FOR_SALE,House for sale
"1918 W Piru St, Compton, CA 90222",699000,4,3.0,1296,20998039,FOR_SALE,House for sale
"2117 E 112th St, Los Angeles, CA 90059",655000,4,2.0,1050,20968214,FOR_SALE,House for sale
"918 W Cedar St, Compton, CA 90220",549999,3,2.0,1425,21004421,FOR_SALE,House for sale
"1318 E 110th St, Los Angeles, CA 90059",550000,8,8.0,2137,20969956,FOR_SALE,Multi-family home for sale
"11678 Willowbrook Ave, Los Angeles, CA 90059",560000,3,1.0,836,21000369,FOR_SALE,House for sale
"12120 S Willowbrook Ave, Compton, CA 90222",419000,2,1.0,624,21000686,FOR_SALE,House for sale
"9608 Beach St, Los Angeles, CA 90002",569999,3,1.0,944,20956953,FOR_SALE,House for sale
"2461 Santa Ana N, Los Angeles, CA 90059",650000,4,5.0,2312,250345874,FOR_SALE,House for sale
"1109 N Mulberry St, Compton, CA 90222",1399000,20,12.0,4027,2067852730,FOR_SALE,Multi-family home for sale
"2015 E Wayside St, Compton, CA 90222",439900,1,1.0,448,21001756,FOR_SALE,House for sale
"11121 Compton Ave, Los Angeles, CA 90059",649000,4,3.0,1652,20970031,FOR_SALE,House for sale
"11912 Elva Ave, Los Angeles, CA 90059",649900,4,2.0,1640,20999527,FOR_SALE,Multi-family home for sale
"10000 Paloma Ave, Los Angeles, CA 90002",705000,3,1.0,1027,20958745,FOR_SALE,House for sale
"328 E 213th St, Carson, CA 90745",598800,3,2.0,1348,21259110,FOR_SALE,House for sale
"22618 Island Ave, Carson, CA 90745",685000,3,1.0,980,21258078,FOR_SALE,House for sale
"810 Oceanside St, Wilmington, CA 90744",595000,4,2.0,1540,21286599,FOR_SALE,House for sale
"2214 W Wardlow Rd, Long Beach, CA 90810",599000,4,3.0,1485,21249410,FOR_SALE,Auction
"631 E Adomar St, Carson, CA 90745",875000,5,4.0,2007,21260371,FOR_SALE,House for sale
"1623 E 215th Pl, Carson, CA 90745",888888,4,2.0,1225,21253613,FOR_SALE,House for sale
"503 Bayport St, Carson, CA 90745",488888,2,2.0,760,21255681,FOR_SALE,Condo for sale
"20203 Tillman Ave, Carson, CA 90746",539000,3,2.0,1612,21284905,FOR_SALE,Auction
"3630 River Ave, Long Beach, CA 90810",759900,3,2.0,1326,21249645,FOR_SALE,House for sale
"20212 Amantha Ave, Carson, CA 90746",899000,3,3.0,2046,21283914,FOR_SALE,House for sale
"1211 E Carson St APT 25, Carson, CA 90745",649900,3,3.0,1350,68980931,FOR_SALE,Condo for sale
"21312 Island Ave, Carson, CA 90745",920000,4,2.0,1736,21260394,FOR_SALE,House for sale
"40 Camelback Ave S #46, Carson, CA 90745",397000,3,2.0,1091,21248790,FOR_SALE,Condo for sale
"618 E 225th St, Carson, CA 90745",769999,3,1.0,1062,21258292,FOR_SALE,House for sale
"546 E 219th St, Carson, CA 90745",2499000,8,6.0,5269,68991994,FOR_SALE,Multi-family home for sale
"890 Oceanside St, Wilmington, CA 90744",749900,3,1.0,1003,21286613,FOR_SALE,House for sale
"835-835 E Bonds St, Carson, CA 90745",749000,4,2.0,1146,457126006,FOR_SALE,House for sale
"1675 E Cyrene Dr, Carson, CA 90746",1188800,5,3.0,2186,21252939,FOR_SALE,House for sale
"23220 Colony Park Dr, Carson, CA 90745",689000,3,3.0,1376,21256243,FOR_SALE,Condo for sale
"1702 E Bach St, Carson, CA 90745",910000,4,2.0,1859,21254639,FOR_SALE,House for sale
"1440 E Abila St, Carson, CA 90745",999999,3,2.0,1418,21254374,FOR_SALE,House for sale
"11 Eastridge Ln, Carson, CA 90745",430000,3,2.0,1121,21248748,FOR_SALE,Condo for sale
"461 E 234th Walk #1/8, Carson, CA 90745",399000,1,1.0,583,456320495,FOR_SALE,Condo for sale
"11 Hickock Ln, Carson, CA 90745",429000,3,2.0,1121,21248845,FOR_SALE,Condo for sale
"21 Scottsdale N, Carson, CA 90745",429000,3,2.0,1091,21248449,FOR_SALE,Condo for sale
"1502 E Carson St SPACE 26, Carson, CA 90745",199900,1,1.0,,2082221955,FOR_SALE,Home for sale
"413 E 220th St, Carson, CA 90745",1046072,4,3.0,2014,21259420,FOR_SALE,New construction
"21730 Grace Ave #2, Carson, CA 90745",575000,2,2.0,1161,21259485,FOR_SALE,Townhouse for sale
"2890 Caspian Ave, Long Beach, CA 90810",980000,4,2.0,1850,21247167,FOR_SALE,For sale by owner
"2330 W Lincoln St, Long Beach, CA 90810",899999,3,2.0,1189,21249592,FOR_SALE,House for sale
"1807 E Calstock St, Carson, CA 90746",939000,4,2.0,1488,21253335,FOR_SALE,House for sale
"21302 Alvar Pl, Carson, CA 90745",1080000,4,3.0,2131,21254162,FOR_SALE,House for sale
"437 Willow Run Ln, Carson, CA 90745",1248822,4,4.0,2092,453464347,FOR_SALE,New construction
"Plan 1 Plan, Sage Walk",834990,3,4.0,1610,453046344,FOR_SALE,New construction
"433 Willow Run Ln, Carson, CA 90745",1073354,4,3.0,2014,446687016,FOR_SALE,New construction
"Plan 2 Plan, Sage Walk",860990,3,4.0,1827,453046345,FOR_SALE,New construction
"415 E 220th St, Carson, CA 90745",1046668,4,3.0,2014,452690007,FOR_SALE,New construction
"546 E 220th St, Carson, CA 90745",1900000,4,4.0,2067,21259754,FOR_SALE,House for sale
"2216 W Wardlow Rd, Long Beach, CA 90810",1569000,14,7.0,5283,2103422511,FOR_SALE,Multi-family home for sale
"814 E Calbas St, Carson, CA 90745",875000,4,2.0,1448,21256934,FOR_SALE,House for sale
"624 E Pacific St LOT 26, Carson, CA 90745",540000,,,,452652620,FOR_SALE,Lot / Land for sale
"205 E 64th St, Los Angeles, CA 90003",579999,3,2.0,1500,20930284,FOR_SALE,House for sale
"6139 Rugby Ave, Huntington Park, CA 90255",698888,12,9.0,2126,21073181,FOR_SALE,Multi-family home for sale
"1672 E 76th St, Los Angeles, CA 90001",499000,4,2.0,1050,20940150,FOR_SALE,House for sale
"742 E 91st St, Los Angeles, CA 90002",725000,3,2.0,1311,20953233,FOR_SALE,House for sale
"939 E 88th Pl, Los Angeles, CA 90002",499000,2,1.0,1024,20953533,FOR_SALE,House for sale
"1511 E 85th St, Los Angeles, CA 90001",498000,2,2.0,660,20944321,FOR_SALE,House for sale
"2171 Zoe Ave, Huntington Park, CA 90255",680000,5,2.0,2554,21073749,FOR_SALE,House for sale
"7018 Rita Ave UNIT 404, Huntington Park, CA 90255",441000,3,2.0,1027,21074309,FOR_SALE,Condo for sale
"2742 Olive St, Huntington Park, CA 90255",699900,3,1.0,1148,21023469,FOR_SALE,House for sale
"8915 McKinley Ave, Los Angeles, CA 90002",450000,2,1.0,546,20953130,FOR_SALE,House for sale
"1235 E 75th St, Los Angeles, CA 90001",874000,5,4.0,1756,20941666,FOR_SALE,Multi-family home for sale
"1150 E 80th St, Los Angeles, CA 90001",795000,5,2.0,2041,20944019,FOR_SALE,Multi-family home for sale
"2641 E 53rd St, Huntington Park, CA 90255",699000,12,8.0,2132,21067662,FOR_SALE,Multi-family home for sale
"1703 E 61st St, Los Angeles, CA 90001",389000,4,2.0,1076,20931553,FOR_SALE,Multi-family home for sale
"1816 E 63rd St, Los Angeles, CA 90001",534900,2,2.0,628,20931665,FOR_SALE,House for sale
"1309 E 68th St, Los Angeles, CA 90001",499000,2,1.0,942,20932473,FOR_SALE,House for sale
"1124 E 76th Pl, Los Angeles, CA 90001",480000,3,2.0,1272,20941802,FOR_SALE,House for sale
"0 E 60th St LOT 1, Los Angeles, CA 90001",3000,,,,456972615,FOR_SALE,Lot / Land for sale
"7015 Templeton St, Huntington Park, CA 90255",825000,12,9.0,1922,21074348,FOR_SALE,Multi-family home for sale
"2668 Randolph St, Huntington Park, CA 90255",850000,18,18.0,3348,21073287,FOR_SALE,Multi-family home for sale
"421 E 65th St, Los Angeles, CA 90003",679900,8,6.0,1537,20930414,FOR_SALE,Multi-family home for sale
"2748 E 58th St, Huntington Park, CA 90255",970000,6,4.0,2634,21067701,FOR_SALE,House for sale
"5746 Holmes Ave, Los Angeles, CA 90058",475000,4,4.0,1,20614706,FOR_SALE,Multi-family home for sale
"1244 Nadeau St, Los Angeles, CA 90001",569900,2,2.0,772,20943720,FOR_SALE,House for sale
"2508 Saturn Ave, Huntington Park, CA 90255",899999,5,4.0,2288,21074241,FOR_SALE,Multi-family home for sale
"696 E 51st St, Los Angeles, CA 90011",650000,3,2.0,1157,20613144,FOR_SALE,House for sale
"1229 E 89th St, Los Angeles, CA 90002",550000,3,1.0,939,20953926,FOR_SALE,House for sale
"1947 E 74th St, Los Angeles, CA 90001",495000,2,1.0,948,20942376,FOR_SALE,House for sale
"4905 Morgan Ave, Los Angeles, CA 90011",525000,2,2.0,985,20615016,FOR_SALE,House for sale
"9240 Hooper Ave, Los Angeles, CA 90002",649000,3,2.0,1542,20957229,FOR_SALE,House for sale
"2565 Sale Pl, Huntington Park, CA 90255",799000,6,4.0,1791,21023984,FOR_SALE,Multi-family home for sale
"632 E 87th Pl, Los Angeles, CA 90002",700000,3,2.0,1503,20953033,FOR_SALE,House for sale
"8763 S San Pedro St, Los Angeles, CA 90003",575000,2,3.0,1660,135901610,FOR_SALE,House for sale
"1141 E 84th Pl, Los Angeles, CA 90001",700000,4,2.0,1706,20944149,FOR_SALE,Multi-family home for sale
"2485-2485 Cass Pl, Huntington Park, CA 90255",759988,3,2.0,1442,451378880,FOR_SALE,House for sale
"6601 Miramonte Blvd, Los Angeles, CA 90001",740000,5,3.0,2312,20932758,FOR_SALE,House for sale
"7012 Malabar St, Huntington Park, CA 90255",715000,6,4.0,2506,21074242,FOR_SALE,Multi-family home for sale
"6504 S Central Ave, Los Angeles, CA 90001",700000,4,3.0,4053,135880046,FOR_SALE,Multi-family home for sale
"1008 E 51st St, Los Angeles, CA 90011",650000,4,2.0,1296,20613741,FOR_SALE,House for sale
"6100 Rugby Ave UNIT 105, Huntington Park, CA 90255",430000,2,2.0,952,21073197,FOR_SALE,Condo for sale
"8471 Zamora Ave, Los Angeles, CA 90001",575000,2,1.0,940,20944286,FOR_SALE,House for sale
"889 Francisco St UNIT 2210, Los Angeles, CA 90017",789000,1,1.0,750,250346153,FOR_SALE,Condo for sale
"2500 Trinity St, Los Angeles, CA 90011",799000,5,,3368,250334659,FOR_SALE,Multi-family home for sale
"801 S Grand Ave APT 2205, Los Angeles, CA 90017",998000,2,2.0,1580,67420717,FOR_SALE,Condo for sale
